campaign_id,campaign_type,target_audience,duration,platform,impressions,clicks,leads,conversions,revenue,ad_spend,roi,language,engagement_score,customer_segment,date,ctr,cpc,cpa,roas
NY-CMP-20850,Email,Working Women,14,YouTube,96686,9838,5360,2833,2019929,65.7,9.85,Tamil,18.65,Youth,16-04-2025,0.10175206338042736,0.006678186623297418,0.023190963642781504,30744.733637747337
NY-CMP-20851,SEO,Tier 2 City Customers,12,Email,49340,2764,1055,453,175311,298.98,0.29,Bengali,8.66,Tier 2 City Customers,14-04-2025,0.05601945683015808,0.10816931982633865,0.66,586.3636363636364
NY-CMP-20852,Email,Premium Shoppers,14,YouTube,65550,7669,3890,1335,690195,96.7,4.35,English,19.67,Tier 2 City Customers,30-03-2025,0.11699466056445461,0.012609205893858392,0.07243445692883896,7137.487073422957
NY-CMP-20853,Social Media,Tier 2 City Customers,24,"WhatsApp, Facebook, Instagram",14480,1663,545,356,169812,760.75,-0.37,Hindi,17.71,Working Women,13-08-2024,0.11484806629834254,0.4574564040889958,2.136938202247191,223.21656260269472
NY-CMP-20854,Paid Ads,Tier 2 City Customers,9,Facebook,99169,12060,3303,2449,531433,98.78,1.2,Tamil,17.96,Tier 2 City Customers,22-10-2024,0.1216105839526465,0.008190713101160863,0.040334830543078806,5379.965580076939
NY-CMP-20855,Paid Ads,Premium Shoppers,10,"Instagram, Email",74313,3082,1801,725,542300,402.73,0.86,Tamil,7.55,College Students,15-11-2024,0.04147322810275456,0.1306716417910448,0.5554896551724138,1346.5597298438158
NY-CMP-20856,Email,College Students,8,"WhatsApp, YouTube, Google",53511,4865,1259,698,453700,214.32,2.03,English,12.75,Working Women,06-01-2025,0.0909158864532526,0.044053442959917775,0.3070487106017192,2116.9279581933556
NY-CMP-20857,Paid Ads,Tier 2 City Customers,18,"WhatsApp, Google",30433,1063,233,114,66462,1768.52,-0.67,Tamil,4.63,Premium Shoppers,01-10-2024,0.03492918870962442,1.663706491063029,15.513333333333334,37.58057584873227
NY-CMP-20858,Influencer,Tier 2 City Customers,15,"Email, YouTube",81038,3912,2061,1519,958489,144.35,3.37,Hindi,9.25,Tier 2 City Customers,12-10-2024,0.04827364939904736,0.03689928425357873,0.09502962475312705,6640.03463803256
NY-CMP-20859,SEO,Tier 2 City Customers,9,"YouTube, WhatsApp, Facebook",64034,7010,2436,1476,361620,146.32,0.67,Tamil,17.06,Youth,22-01-2025,0.10947309241965206,0.020873038516405134,0.09913279132791328,2471.432476763259
NY-CMP-20860,Influencer,Premium Shoppers,11,Google,77568,6339,2906,1951,495554,58.67,3.33,English,14.43,Working Women,27-10-2024,0.08172184405940594,0.009255403060419625,0.03007175807278319,8446.463269132435
NY-CMP-20861,Paid Ads,Working Women,10,YouTube,21087,1909,767,279,123318,478.87,-0.08,Hindi,14.01,Premium Shoppers,18-03-2025,0.0905297102480201,0.250848611838659,1.7163799283154122,257.5187420385491
NY-CMP-20862,Paid Ads,College Students,17,Facebook,73537,8808,4610,2860,1836120,76.74,7.37,Tamil,22.14,Tier 2 City Customers,21-01-2025,0.11977643907148783,0.008712534059945504,0.02683216783216783,23926.505082095387
NY-CMP-20863,Influencer,Premium Shoppers,19,"WhatsApp, Facebook, Instagram",44057,6581,3706,1201,613711,172.86,1.96,Bengali,26.08,Working Women,13-02-2025,0.14937467371813787,0.026266524844248598,0.1439300582847627,3550.335531644105
NY-CMP-20864,Influencer,Working Women,24,"Instagram, YouTube",30239,3385,1343,581,407862,327.01,1.15,Tamil,17.56,Working Women,06-08-2024,0.11194153245808393,0.0966056129985229,0.5628399311531842,1247.2462615822146
NY-CMP-20865,Social Media,Youth,18,"Instagram, Google, Facebook",72153,7752,2363,921,360111,215.87,0.81,Bengali,15.3,Youth,08-09-2024,0.10743836015134506,0.02784700722394221,0.23438653637350707,1668.1845555195257
NY-CMP-20866,Influencer,Youth,20,"Instagram, Google, Facebook",60400,1754,1002,378,272916,620.4,0.16,Tamil,5.19,Premium Shoppers,01-09-2024,0.029039735099337747,0.35370581527936146,1.6412698412698412,439.90328820116054
NY-CMP-20867,Paid Ads,Premium Shoppers,5,"Email, YouTube",98325,8655,4627,2601,1599615,31.72,18.39,Hindi,16.15,Premium Shoppers,30-09-2024,0.08802440884820747,0.0036649335644136334,0.012195309496347558,50429.224464060535
NY-CMP-20868,Paid Ads,Youth,7,"YouTube, Facebook, Email",58536,8218,1879,1038,551178,268.81,0.98,Hindi,19.02,Tier 2 City Customers,13-09-2024,0.1403922372557059,0.032709905086395714,0.25896917148362236,2050.437111714594
NY-CMP-20869,Email,Youth,28,WhatsApp,37896,4380,2078,1410,750120,82.37,5.46,Bengali,20.76,Youth,24-09-2024,0.1155794806839772,0.018805936073059363,0.05841843971631206,9106.713609323782
NY-CMP-20870,Paid Ads,Working Women,17,"Google, YouTube, Email",31342,2786,1010,612,481644,288.08,1.73,Tamil,14.06,College Students,21-02-2025,0.0888903069363793,0.10340272792534098,0.47071895424836596,1671.910580394335
NY-CMP-20871,Paid Ads,College Students,19,Google,85671,1887,743,251,137799,862.29,-0.36,Tamil,3.36,Tier 2 City Customers,23-03-2025,0.022026123192212067,0.45696343402225753,3.435418326693227,159.80586577601503
NY-CMP-20872,SEO,College Students,20,"Facebook, Email, YouTube",90475,5179,1688,1001,745745,248.74,2.0,Bengali,8.7,Youth,31-05-2025,0.057242332135949155,0.04802857694535625,0.2484915084915085,2998.090375492482
NY-CMP-20873,Social Media,College Students,10,"WhatsApp, Email",98080,9531,4414,1568,1208928,89.58,7.61,Bengali,15.82,Tier 2 City Customers,18-06-2025,0.0971757748776509,0.009398803903053195,0.057130102040816325,13495.512391158742
NY-CMP-20874,Email,Working Women,24,"Google, WhatsApp",43736,3835,1254,753,426951,348.85,0.63,Hindi,13.36,Tier 2 City Customers,12-04-2025,0.08768520212182183,0.09096479791395046,0.4632802124833998,1223.8813243514403
NY-CMP-20875,Paid Ads,College Students,5,YouTube,70976,6356,1949,1485,620730,77.28,4.41,Tamil,13.79,College Students,24-02-2025,0.08955139765554554,0.012158590308370043,0.05204040404040404,8032.22049689441
NY-CMP-20876,Influencer,Tier 2 City Customers,28,"Instagram, WhatsApp, Email",44836,3136,1739,1137,618528,133.74,3.07,English,13.41,Working Women,17-04-2025,0.06994379516459988,0.04264668367346939,0.11762532981530344,4624.854194706146
NY-CMP-20877,Social Media,Youth,19,"Instagram, Facebook, WhatsApp",65606,8885,4358,1993,1403072,43.22,15.29,Bengali,23.22,Premium Shoppers,20-10-2024,0.13542968630917904,0.004864378165447383,0.02168590065228299,32463.489125404907
NY-CMP-20878,SEO,Tier 2 City Customers,9,"YouTube, Google, Instagram",53285,2573,850,389,250127,346.99,0.85,Bengali,7.15,College Students,08-03-2025,0.04828751055644177,0.13485814224640497,0.8920051413881749,720.8478630508083
NY-CMP-20879,Influencer,College Students,28,"Email, WhatsApp",23301,1188,303,230,130410,528.82,0.07,Hindi,7.39,Tier 2 City Customers,10-04-2025,0.05098493626882966,0.44513468013468016,2.299217391304348,246.60565031579742
NY-CMP-20880,SEO,Premium Shoppers,7,"YouTube, Instagram, WhatsApp",87885,4351,2026,1380,1081920,45.63,16.18,English,8.83,Youth,03-03-2025,0.049507879615406494,0.010487244311652493,0.03306521739130435,23710.716633793556
NY-CMP-20881,Influencer,Tier 2 City Customers,23,"WhatsApp, YouTube, Google",78568,7715,2684,2088,1273680,118.46,4.15,English,15.89,Working Women,18-04-2025,0.0981951939721006,0.015354504212572909,0.056733716475095786,10751.9837919973
NY-CMP-20882,Social Media,Working Women,11,Google,88096,11177,3546,2370,1125750,81.75,4.81,Bengali,19.4,Youth,30-11-2024,0.1268729567744279,0.0073141272255524735,0.03449367088607595,13770.642201834862
NY-CMP-20883,Email,College Students,17,"Email, WhatsApp, YouTube",73318,10596,6211,2376,933768,23.7,15.58,Bengali,26.16,Youth,25-10-2024,0.14452112714476664,0.002236693091732729,0.009974747474747475,39399.49367088608
NY-CMP-20884,SEO,Premium Shoppers,12,"Instagram, Google, Email",10084,621,206,151,46055,487.99,-0.37,English,9.7,Premium Shoppers,28-05-2025,0.061582705275684255,0.7858132045088567,3.2317218543046358,94.37693395356462
NY-CMP-20885,Paid Ads,Working Women,22,"Instagram, Facebook, Email",63041,4526,2379,1559,466141,175.23,0.71,Hindi,13.43,Premium Shoppers,05-12-2024,0.071794546406307,0.03871630578877596,0.11239897370109043,2660.16663813274
NY-CMP-20886,Email,Working Women,29,"Google, Facebook, Email",63969,2498,876,329,78960,630.11,-0.62,Hindi,5.79,Tier 2 City Customers,13-04-2025,0.03905016492363489,0.25224579663730984,1.9152279635258358,125.31145355572836
NY-CMP-20887,Social Media,Premium Shoppers,24,Instagram,87581,6231,2660,1554,985236,76.39,7.3,Tamil,11.93,Working Women,10-12-2024,0.07114556810267067,0.012259669394960681,0.04915701415701416,12897.44730985731
NY-CMP-20888,Paid Ads,College Students,24,Email,11764,574,192,138,57546,797.08,-0.48,English,7.68,Tier 2 City Customers,04-09-2024,0.04879292757565454,1.3886411149825784,5.775942028985508,72.19601545641592
NY-CMP-20889,Paid Ads,College Students,10,WhatsApp,52304,7732,4255,2297,546686,43.73,4.44,English,27.31,Tier 2 City Customers,09-05-2025,0.14782808198225758,0.005655716502845317,0.019037875489769263,12501.394923393553
NY-CMP-20890,Email,Working Women,13,"Google, Email, Instagram",72718,4545,2486,1103,721362,83.32,6.85,Hindi,11.19,Working Women,08-07-2024,0.06250171896916856,0.01833223322332233,0.07553943789664551,8657.72923667787
NY-CMP-20891,Influencer,Youth,6,"Google, Facebook",38350,1976,906,273,161070,603.97,-0.02,Hindi,8.23,Tier 2 City Customers,16-06-2025,0.05152542372881356,0.3056528340080972,2.2123443223443227,266.6854313955991
NY-CMP-20892,Influencer,Premium Shoppers,5,YouTube,50282,6952,2687,1736,789880,154.29,1.95,Bengali,22.62,College Students,01-12-2024,0.1382602124020524,0.022193613348676637,0.08887672811059907,5119.450385637436
NY-CMP-20893,SEO,Premium Shoppers,7,"Facebook, YouTube",42130,4915,1855,563,422250,385.3,0.95,English,17.41,Premium Shoppers,26-04-2025,0.11666271065748872,0.07839267548321466,0.6843694493783304,1095.8992992473397
NY-CMP-20894,Email,College Students,10,"WhatsApp, YouTube, Facebook",30971,2499,1412,1004,666656,237.42,1.8,English,15.87,College Students,09-02-2025,0.08068838590939911,0.09500600240096038,0.23647410358565735,2807.9184567433244
NY-CMP-20895,Email,Tier 2 City Customers,6,Facebook,97098,9006,3944,2599,1608781,67.14,8.22,English,16.01,College Students,11-09-2024,0.09275165296916517,0.007455029980013324,0.025833012697191227,23961.587727137325
NY-CMP-20896,Social Media,Working Women,27,"Instagram, Email",74642,11037,2408,968,384296,242.97,0.63,English,19.31,Tier 2 City Customers,14-04-2025,0.1478658128131615,0.022014134275618373,0.25100206611570247,1581.6602872782648
NY-CMP-20897,Social Media,Working Women,10,"WhatsApp, Facebook, Instagram",63829,2061,1098,555,214785,195.35,0.98,English,5.82,Premium Shoppers,23-11-2024,0.03228939823591158,0.0947840853954391,0.351981981981982,1099.4880982851294
NY-CMP-20898,Influencer,Premium Shoppers,6,"YouTube, Google, Instagram",54542,2948,1514,820,634680,293.86,1.63,Hindi,9.68,Tier 2 City Customers,24-11-2024,0.05405008983902314,0.09968113975576663,0.3583658536585366,2159.803988293745
NY-CMP-20899,Email,Tier 2 City Customers,7,Instagram,67281,8561,4457,1413,382923,35.78,6.57,Hindi,21.45,College Students,21-05-2025,0.12724246072442444,0.004179418292255578,0.02532200990799717,10702.152040245946
NY-CMP-20900,Social Media,Youth,28,"Facebook, WhatsApp, Email",30969,4575,1148,348,103356,832.78,-0.64,Tamil,19.6,College Students,04-03-2025,0.14772837353482515,0.18202841530054645,2.3930459770114942,124.10960878023008
NY-CMP-20901,Paid Ads,Tier 2 City Customers,19,"Facebook, WhatsApp, Email",51612,4079,1119,688,462336,242.47,1.77,Bengali,11.4,Youth,11-01-2025,0.07903200806014105,0.059443491051728366,0.35242732558139533,1906.7760960118778
NY-CMP-20902,Paid Ads,College Students,24,YouTube,60970,3874,2305,1793,614999,165.97,1.07,Tamil,13.08,College Students,07-10-2024,0.06353944562899787,0.04284202374806401,0.09256553262688232,3705.482918599747
NY-CMP-20903,Influencer,Working Women,12,YouTube,51019,7339,2778,1034,351560,253.31,0.34,Hindi,21.86,Working Women,10-12-2024,0.14384837021501792,0.034515601580596814,0.2449806576402321,1387.864671746082
NY-CMP-20904,SEO,Working Women,18,WhatsApp,55640,5068,1696,969,273258,292.41,-0.04,Hindi,13.9,Youth,28-02-2025,0.09108554996405464,0.05769731649565904,0.301764705882353,934.5029239766081
NY-CMP-20905,Social Media,College Students,15,Email,57160,2721,556,301,204981,398.88,0.71,Tamil,6.26,Youth,24-12-2024,0.04760321903428971,0.14659316427783903,1.3251827242524916,513.8913959085439
NY-CMP-20906,Email,Working Women,7,Instagram,40162,5158,2171,691,409072,168.86,2.51,Bengali,19.97,Tier 2 City Customers,20-02-2025,0.1284298590707634,0.03273749515316014,0.24437047756874097,2422.5512258675826
NY-CMP-20907,Email,College Students,8,"Google, Email",94958,8766,4060,1931,1204944,52.59,10.86,English,15.54,Youth,05-05-2025,0.09231449693548727,0.005999315537303217,0.02723459347488348,22912.036508841982
NY-CMP-20908,Influencer,Premium Shoppers,12,Facebook,49925,4226,2383,1230,605160,235.32,1.09,Bengali,15.7,Youth,24-07-2024,0.08464697045568352,0.05568386180785613,0.1913170731707317,2571.6471188169303
NY-CMP-20909,Paid Ads,Working Women,21,WhatsApp,68554,2351,1128,446,283656,667.04,-0.05,Hindi,5.73,Working Women,07-05-2025,0.03429413309216092,0.2837260740110591,1.4956053811659191,425.2458623171024
NY-CMP-20910,Email,Youth,19,"YouTube, Google, Facebook",84061,12592,2525,1609,831853,90.82,4.69,Hindi,19.9,Working Women,12-10-2024,0.14979598148963252,0.00721251588310038,0.056444996892479796,9159.35917198855
NY-CMP-20911,Social Media,Tier 2 City Customers,15,Instagram,32187,907,345,209,87153,638.3,-0.35,English,4.54,Youth,13-01-2025,0.028179078509957437,0.7037486218302095,3.0540669856459326,136.5392448691838
NY-CMP-20912,Social Media,Working Women,21,"YouTube, Email, Instagram",59710,8401,3367,2103,500514,128.97,0.85,Tamil,23.23,Working Women,14-10-2024,0.14069670072014737,0.015351743840019045,0.06132667617689016,3880.8560130262854
NY-CMP-20913,Social Media,Tier 2 City Customers,7,"Google, YouTube, Instagram",17841,459,258,199,155419,897.06,-0.13,Bengali,5.13,Tier 2 City Customers,15-12-2024,0.025727257440726417,1.9543790849673202,4.5078391959799,173.2537399950951
NY-CMP-20914,Influencer,College Students,16,"Google, Facebook, YouTube",37726,3946,972,507,178971,335.98,0.05,English,14.38,Working Women,07-06-2025,0.10459629963420453,0.08514445007602636,0.6626824457593689,532.6834930650633
NY-CMP-20915,Email,Working Women,7,Email,79030,4571,2360,1637,1268675,80.98,8.57,Tamil,10.84,Working Women,24-02-2025,0.05783879539415412,0.0177160358783636,0.049468540012217475,15666.522598172387
NY-CMP-20916,Social Media,Premium Shoppers,23,"Instagram, Facebook",36093,1267,326,183,44103,412.58,-0.42,Hindi,4.92,Premium Shoppers,16-12-2024,0.03510375973180395,0.3256353591160221,2.254535519125683,106.89563236220854
NY-CMP-20917,Paid Ads,Tier 2 City Customers,30,"Instagram, Google",10152,855,247,157,100794,746.27,-0.14,Tamil,12.4,Premium Shoppers,19-10-2024,0.08421985815602837,0.8728304093567252,4.7533121019108275,135.06371688530962
NY-CMP-20918,Social Media,Premium Shoppers,27,WhatsApp,97019,9085,3852,1487,480301,119.39,1.71,Hindi,14.87,College Students,18-07-2024,0.09364145167441429,0.013141441937259218,0.08028917283120376,4022.9583717229248
NY-CMP-20919,Influencer,Working Women,11,"Facebook, YouTube, Email",35683,4904,2025,1391,645424,68.34,5.79,Tamil,23.32,Youth,09-10-2024,0.1374323907743183,0.013935562805872758,0.049130122214234365,9444.307872402693
NY-CMP-20920,Email,College Students,23,Facebook,36750,3463,918,556,306912,461.44,0.2,Bengali,13.43,Youth,22-12-2024,0.0942312925170068,0.13324862835691598,0.8299280575539568,665.117891816921
NY-CMP-20921,Email,Tier 2 City Customers,21,"Facebook, Email",26559,669,393,213,153147,1192.68,-0.4,Hindi,4.8,College Students,18-09-2024,0.025189201400655146,1.7827802690582961,5.59943661971831,128.40577522889626
NY-CMP-20922,Email,Youth,16,"Facebook, Instagram",94838,9423,3723,2914,725586,51.73,3.81,Bengali,16.93,Premium Shoppers,10-05-2025,0.09935890676732956,0.005489759100074286,0.0177522306108442,14026.40634061473
NY-CMP-20923,SEO,Working Women,21,"WhatsApp, Facebook",72291,9260,2077,1178,591356,151.63,2.31,Bengali,17.31,College Students,24-07-2024,0.1280934002849594,0.016374730021598272,0.12871816638370118,3899.993404999011
NY-CMP-20924,SEO,Premium Shoppers,8,Instagram,23021,1625,763,437,326439,373.59,1.0,English,12.27,Tier 2 City Customers,25-01-2025,0.07058772425177012,0.22990153846153843,0.8548970251716247,873.7894483257047
NY-CMP-20925,Email,Youth,6,Google,63019,7862,1727,579,128538,154.17,0.44,Bengali,16.13,Premium Shoppers,04-05-2025,0.12475602596042464,0.019609514118544898,0.26626943005181347,833.7419731465267
NY-CMP-20926,SEO,Youth,10,"Google, YouTube, WhatsApp",74336,1718,1028,498,271908,189.69,1.88,Tamil,4.36,Tier 2 City Customers,05-06-2025,0.023111278519156262,0.11041327124563445,0.38090361445783133,1433.4334967578682
NY-CMP-20927,Influencer,Working Women,17,"WhatsApp, Facebook",79175,2250,485,217,169477,717.97,0.09,Tamil,3.73,Tier 2 City Customers,29-01-2025,0.02841806125670982,0.3190977777777778,3.3086175115207372,236.0502527960778
NY-CMP-20928,Influencer,Tier 2 City Customers,8,Facebook,41410,2569,866,323,258400,482.75,0.66,Tamil,9.08,Youth,19-09-2024,0.062038155035015696,0.18791358505254963,1.4945820433436532,535.2667011910927
NY-CMP-20929,Social Media,College Students,30,Email,30886,1842,620,215,52675,834.08,-0.71,Bengali,8.67,Premium Shoppers,18-08-2024,0.0596386712426342,0.4528121606948969,3.8794418604651164,63.153414540571646
NY-CMP-20930,SEO,Youth,20,Facebook,12198,416,111,70,23730,1452.24,-0.77,Tamil,4.89,Working Women,09-02-2025,0.03410395146745368,3.4909615384615384,20.746285714285715,16.34027433482069
NY-CMP-20931,SEO,Tier 2 City Customers,21,YouTube,44002,1187,621,297,129492,263.77,0.65,Hindi,4.78,College Students,24-08-2024,0.02697604654333894,0.2222156697556866,0.8881144781144781,490.9277021647648
NY-CMP-20932,SEO,Tier 2 City Customers,8,Google,81459,5372,2726,2014,453150,30.01,6.5,Tamil,12.41,Working Women,16-01-2025,0.06594728636491977,0.005586373790022339,0.01490069513406157,15099.966677774075
NY-CMP-20933,Email,Tier 2 City Customers,12,Facebook,78120,3721,1869,1166,481558,89.04,3.64,Hindi,8.65,Youth,12-08-2024,0.04763184843830005,0.023929051330287558,0.07636363636363637,5408.333333333333
NY-CMP-20934,Social Media,Premium Shoppers,30,"Google, YouTube",82764,8935,4510,1599,340587,49.49,3.3,English,18.18,Premium Shoppers,26-05-2025,0.10795756609153738,0.005538891997761612,0.03095059412132583,6881.935744594867
NY-CMP-20935,SEO,College Students,18,Instagram,31698,1856,613,408,323136,328.85,1.41,English,9.08,Premium Shoppers,25-02-2025,0.05855259006877406,0.17718211206896553,0.8060049019607843,982.6242967918503
NY-CMP-20936,Email,Youth,14,"Email, Google",33685,2716,879,619,270503,384.52,0.14,Bengali,12.51,Tier 2 City Customers,10-01-2025,0.08062936024936916,0.1415758468335788,0.6211954765751211,703.4822636013731
NY-CMP-20937,SEO,Premium Shoppers,22,WhatsApp,27317,1530,508,384,163968,348.58,0.22,Bengali,8.87,Youth,30-12-2024,0.05600907859574624,0.2278300653594771,0.9077604166666666,470.38843307131793
NY-CMP-20938,Email,Working Women,5,Email,39688,5138,1698,571,171871,459.47,-0.34,Hindi,18.66,Youth,04-11-2024,0.12945978633340052,0.08942584663293111,0.804676007005254,374.0635950116438
